id,title,job_url,company,company_link,location,published_at,number_of_applicants_applied,employment_duration,work_location_type,work_experience_level,company_type,company_logo,company_description,about_the_job
3796564140,"Lead Data Engineer (Bangkok based, relocation provided)",https://www.linkedin.com/jobs/view/3796564140,Agoda,https://www.linkedin.com/company/agoda/life," ",1 day ago,1,,Full-time,,"5,001-10,000 employees · Software Development",https://media.licdn.com/dms/image/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/0/1656643826660/agoda_logo?e=1712188800&v=beta&t=Uch6o32VIVJnqd5pOyN6ISz8TvEijuYR_vC1w3EK8HQ,"Agoda is transforming travel for millions of customers across the globe.

Headquartered in Asia, Agoda is one of the world’s largest online travel platforms. Founded in 2005 and now part of Booking Holdings (Nasdaq:BKNG), Agoda has a network of over 2,900,000 properties worldwide. Our web and mobile products provide a first-rate reservation service in 38 languages that uniquely combines local knowledge and local connections to provide the best deals for business and leisure travelers.

Agoda employs over 7,000 professionals from 90 nationalities in locations around the globe. In every department – from engineering to customer experience – we provide an environment rich with creativity, collaboration, and experimentation, and the tools to work faster and smarter.

At Agoda, we believe our people are our strength. We work hard and have fun, and we choose people who are dedicated to making things great.

For properties seeking partnership with Agoda, visit https://connect.agoda.com","About Agoda 

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

About Agoda

Agoda is an online travel booking platform for accommodation, flights, and more. We build and deploy cutting edge technology that connects travelers with more than 2.5 million accommodations globally. Based in Asia and part of Booking Holdings, our 4,000+ talents coming from 90+ different nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enabling our customers to experience the world

Get to Know Our Team

The Data department oversees all of Agoda’s data-related requirements. Our ultimate goal is to enable and increase the use of data in the company through creative approaches and the implementation of powerful resources such as operational and analytical databases, queue systems, BI tools, and data science technology. We hire the brightest minds from around the world to take on this challenge and equip them with the knowledge and tools that contribute to their personal growth and success while supporting our company’s culture of diversity and experimentation. The role the Data team plays at Agoda is critical as business users, product managers, engineers, and many others rely on us to empower their decision making. We are equally dedicated to our customers by improving their search experience with faster results and protecting them from any fraudulent activities. Data is interesting only when you have enough of it, and we have plenty. This is what drives up the challenge as part of the Data department, but also the reward.

Why Agoda Data Applications Team?

Our Data Engineering teams are at the intersection of business analytics, data warehousing and software engineering. Our job involves dealing with distributed systems, stream processing, computation and data governance at tens of PB Scale.

We focus on software engineering related to data replication, storage, centralized computation, and Data API’s. By providing our users with data products/tools, shared frameworks and data services, we enable our company to validate strategic decisions, make smarter choices, and react to the fast-changing world.

We are a small but passionate team with people from different nationalities working together on a single goal.

In this Role, you will get to

Lead the team technically in improving scalability, stability, accuracy, speed and efficiency of our existing Data systems
Build, administer and scale data processing pipelines
Be comfortable navigating the following technology stack: Scala, Spark, java, Golang, Python3, scripting (Bash/Python), Hadoop, SQL, S3 etc
Improve scalability, stability, accuracy, speed and efficiency of our existing data systems
Design, build, test and deploy new libraries, frameworks or full systems for our core systems while keeping to the highest standards of testing and code quality
Work with experienced engineers and product owners to identify and build tools to automate many large-scale data management / analysis tasks 

What You’ll Need To Succeed

Bachelor’s degree in Computer Science /Information Systems/Engineering/related field
5+ years of experience in Data engineering
Good experience in Apache Spark
Expert level understanding of JVM and either Java or Scala
Experience debugging and reasoning about production issues is desirable
A good understanding of data architecture principles preferred
Any other experience with Big Data technologies / tools
SQL experience
Analytical problem-solving capabilities & experience
Systems administration skills in Linux

It’s great if you have

Good understanding of Hadoop ecosystems
Experience working with Open-source products
Python/Shell scripting skills
Working in an agile environment using test driven methodologies

#telaviv #jerusalem #IT #ENG #4 #sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #budapest #bali #dublin #telaviv #milan #rome #venice #florence #naples #turin #palermo #bologna #osaka #malta #amsterdam #oslo #warsaw #krakow #alrayyan #riyadh #jeddah #mecca #medina #singapore #seoul #barcelona #madrid #stockholm #zurich #taipei #tainan #taichung #kaohsiung #bangkok #Phuket #istanbul #london #manchester #edinburgh #hcmc #hanoi #lodz #wroclaw #poznan #katowice #rio #salvador #newdelhi #bangalore #bandung #yokohama #nagoya #okinawa #fukuoka #jerusalem #IT #4 #bangalore #delhi #hyderabad #pune #singapore #beijing #shanghai #shenzhen #tokyo #seoul #hongkong #taipei #kualalumpur #jakarta #hochiminh #hochiminhcity #manila #instanbul #makati #dubai #riyadh #gurgaon #noida

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
3796560892,"Lead Data Engineer (Bangkok based, relocation provided)",https://www.linkedin.com/jobs/view/3796560892,Agoda,https://www.linkedin.com/company/agoda/life," ",1 day ago,2,,Full-time,,"5,001-10,000 employees · Software Development",https://media.licdn.com/dms/image/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/0/1656643826660/agoda_logo?e=1712188800&v=beta&t=Uch6o32VIVJnqd5pOyN6ISz8TvEijuYR_vC1w3EK8HQ,"Agoda is transforming travel for millions of customers across the globe.

Headquartered in Asia, Agoda is one of the world’s largest online travel platforms. Founded in 2005 and now part of Booking Holdings (Nasdaq:BKNG), Agoda has a network of over 2,900,000 properties worldwide. Our web and mobile products provide a first-rate reservation service in 38 languages that uniquely combines local knowledge and local connections to provide the best deals for business and leisure travelers.

Agoda employs over 7,000 professionals from 90 nationalities in locations around the globe. In every department – from engineering to customer experience – we provide an environment rich with creativity, collaboration, and experimentation, and the tools to work faster and smarter.

At Agoda, we believe our people are our strength. We work hard and have fun, and we choose people who are dedicated to making things great.

For properties seeking partnership with Agoda, visit https://connect.agoda.com
…
show more","About Agoda 

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

About Agoda

Agoda is an online travel booking platform for accommodation, flights, and more. We build and deploy cutting edge technology that connects travelers with more than 2.5 million accommodations globally. Based in Asia and part of Booking Holdings, our 4,000+ talents coming from 90+ different nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enabling our customers to experience the world

Get to Know Our Team

The Data department oversees all of Agoda’s data-related requirements. Our ultimate goal is to enable and increase the use of data in the company through creative approaches and the implementation of powerful resources such as operational and analytical databases, queue systems, BI tools, and data science technology. We hire the brightest minds from around the world to take on this challenge and equip them with the knowledge and tools that contribute to their personal growth and success while supporting our company’s culture of diversity and experimentation. The role the Data team plays at Agoda is critical as business users, product managers, engineers, and many others rely on us to empower their decision making. We are equally dedicated to our customers by improving their search experience with faster results and protecting them from any fraudulent activities. Data is interesting only when you have enough of it, and we have plenty. This is what drives up the challenge as part of the Data department, but also the reward.

Why Agoda Data Applications Team?

Our Data Engineering teams are at the intersection of business analytics, data warehousing and software engineering. Our job involves dealing with distributed systems, stream processing, computation and data governance at tens of PB Scale.

We focus on software engineering related to data replication, storage, centralized computation, and Data API’s. By providing our users with data products/tools, shared frameworks and data services, we enable our company to validate strategic decisions, make smarter choices, and react to the fast-changing world.

We are a small but passionate team with people from different nationalities working together on a single goal.

In this Role, you will get to

Lead the team technically in improving scalability, stability, accuracy, speed and efficiency of our existing Data systems
Build, administer and scale data processing pipelines
Be comfortable navigating the following technology stack: Scala, Spark, java, Golang, Python3, scripting (Bash/Python), Hadoop, SQL, S3 etc
Improve scalability, stability, accuracy, speed and efficiency of our existing data systems
Design, build, test and deploy new libraries, frameworks or full systems for our core systems while keeping to the highest standards of testing and code quality
Work with experienced engineers and product owners to identify and build tools to automate many large-scale data management / analysis tasks 

What You’ll Need To Succeed

Bachelor’s degree in Computer Science /Information Systems/Engineering/related field
5+ years of experience in Data engineering
Good experience in Apache Spark
Expert level understanding of JVM and either Java or Scala
Experience debugging and reasoning about production issues is desirable
A good understanding of data architecture principles preferred
Any other experience with Big Data technologies / tools
SQL experience
Analytical problem-solving capabilities & experience
Systems administration skills in Linux

It’s great if you have

Good understanding of Hadoop ecosystems
Experience working with Open-source products
Python/Shell scripting skills
Working in an agile environment using test driven methodologies

#telaviv #jerusalem #IT #ENG #4 #sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #budapest #bali #dublin #telaviv #milan #rome #venice #florence #naples #turin #palermo #bologna #osaka #malta #amsterdam #oslo #warsaw #krakow #alrayyan #riyadh #jeddah #mecca #medina #singapore #seoul #barcelona #madrid #stockholm #zurich #taipei #tainan #taichung #kaohsiung #bangkok #Phuket #istanbul #london #manchester #edinburgh #hcmc #hanoi #lodz #wroclaw #poznan #katowice #rio #salvador #newdelhi #bangalore #bandung #yokohama #nagoya #okinawa #fukuoka #jerusalem #IT #4 #bangalore #delhi #hyderabad #pune #singapore #beijing #shanghai #shenzhen #tokyo #seoul #hongkong #taipei #kualalumpur #jakarta #hochiminh #hochiminhcity #manila #instanbul #makati #dubai #riyadh #gurgaon #noida

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
3791744943,Senior Software Architect,https://www.linkedin.com/jobs/view/3791744943,Talent Insider,https://www.linkedin.com/company/talentinsider/life," ",2 days ago,1,,On-site,,"11-50 employees · Technology, Information and Internet",https://media.licdn.com/dms/image/C560BAQE1tUpFj8bT_Q/company-logo_100_100/0/1630662935364/talentinsider_logo?e=1712188800&v=beta&t=Ig8ErskBeJxkTUfD86vkDJYHBAO4d9kmg2AGv8Ea3_w,"Welcome to Talent Insider. We aim to be the world’s largest professional media company, developed in Indonesia for the world.

Vision:
Empower everyone who wishes to dream higher or find their dream hire.

Mission:
Talent Insider will enhance everyone and every company, enriching them through research, insights, and industry-specific news. Our futuristic technology will enable everyone to have an equal opportunity to grow.

Who Are We?
Talent Insider began with our founder, Jacky Bhagchandani, in September 2020 and was officially launched on March 1st, 2021. He has previously worked at LinkedIn and has over 17 years of experience in the HR and Information Technology Industry.

Our values are based on the principles of Communication, Trust, and Respect, recognizing that everyone at Talent Insider and beyond can aspire to dream higher.

At Talent Insider, we believe that the future belongs to those who dare to dream and those who seek their dream careers. We are committed to providing a platform where individuals and businesses can access the latest insights, trends, and news to achieve their aspirations. Our dedicated team, led by Jacky Bhagchandani, brings a wealth of experience from the HR and IT sectors, ensuring that our content and technology are second to none.

Whether you are an aspiring professional or a forward-thinking company, Talent Insider is here to support your journey. We are driven by a vision to empower individuals to reach new heights and help businesses thrive in a dynamic world. Join us in this exciting journey toward a brighter, more inclusive future.","Responsibilities
Drive The Architecture Of Internally Developed And Operated Software Solutions
Actively Seek Improvements To Established Processes, Designs, And Solutions
Provide Architectural Guidance To Engineering Teams

Qualifications
Bachelor's degree or equivalent in Computer Science or a relevant work experience
Experience as a software architect working on distributed and business critical systems
Experience with Golang and Python as a software engineer
Experience with Kubernetes"
3746358188,Programmer,https://www.linkedin.com/jobs/view/3746358188,,,,,0,,On-site,,See how you compare to 25 applicants. Try Premium for IDR0,,,"Requirements

Menguasai salah satu atau lebih dari bahasa pemograman PHP, C# , Kotlin , JavaScript , HTML
Menguasai database MySql atau MSSql.
Menguasai salah satu framework pemrograman Code Igniter, YII2, Framework 4.0
Senang dengan tantangan dan belajar hal baru

Responsibilities

Divisi yang mengembangkan berbagai macam software baik desktop, web based dan android. Membuka kesempatan utk para programmer baik untuk mengembangkan karir dan kemampuan.
Membuat dan mengembangkan software dengan konsep dan teknik OOP dalam bahasa pemrograman PHP, C# ,Android , Mobile apps.
Bertanggung jawab dalam pembuatan dan pengembangan operasi, database, maupun system aplikasi
Membuat (develop & testing) aplikasi"
3798032939,AI Application Developer (Python),https://www.linkedin.com/jobs/view/3798032939,Turing,https://www.linkedin.com/company/turingcom/life," ",4 days ago,0,,Remote,,"1,001-5,000 employees · IT Services and IT Consulting",https://media.licdn.com/dms/image/D4D0BAQHB79AE71th8A/company-logo_100_100/0/1688472201595/turingcom_logo?e=1712188800&v=beta&t=uetswaiWdovNMJP7hgdfWDYzXjbSme1NRN0fa3n0zxI,"Traditional recruiting wasn’t designed for today’s software-first world. The old model is simply too slow, doesn’t allow for deep vetting and takes the control and ownership out of your hands. This is why we built Turing, the world’s most deeply vetted developers and teams, matched by AI. Turing connects world-class engineers with companies to help them achieve their respective career and business goals.

Traditional recruiting is over. Welcome to the Talent Cloud.

Turing enables:
> companies to get matched to vetted remote talent at the touch of a button
> developers to achieve their elite dream career from anywhere in the world

900+ top companies, including Pepsi, Bumble, and Dell, have trusted Turing’s Talent Cloud for their engineering needs.

Recruit Developers/Engineers:
Turing combines AI and a global reach to deliver your ideal engineers tailored to your business needs. Our Talent Cloud matches you to rigorously vetted, quality remote developers.

Try Turing.com for 2 weeks risk-free at turing.com

Turing Careers:
Turing helps you get excellent remote opportunities to build a high-growth career faster.

Find high-quality remote U.S. software jobs across 15 roles and 100+ technologies.

Apply today: turing.com/jobs

—----------------------
Co-founded by @Jonathan Siddarth and @Vijay Krishnan, Turing is an AI-powered technology company disrupting the traditional recruiting model for companies seeking to engage the most deeply vetted developers and teams.

Having raised $140 million from investors, including WestBridge Capital, Foundation Capital, Stanford StartX, and execs from Google, Meta, Microsoft, and Amazon, Turing's last round was on a $4 billion valuation cap.","Unleash Your Code Mastery as a Python Virtuoso

Join the vanguard where every keystroke ignites innovation, painting a digital frontier with code that breathes life into groundbreaking AIs. We're not simply an organization; we're a juggernaut of tech inspiration, architecting the chatbots of tomorrow. Your expertise as a Python Developer is in demand—you, the architect of sleek code, lover of AI fluidity, and maven of scalable solutions. Ready to sculpt AI and ML masterpieces in collaborative symphony? The stage is set for you.

Embark on Your Code Quest:

Weave Python scripts that adapt dynamically and expand robustly, setting the bar for AI-integrated systems.
Lead the charge in code refinement, ensuring our codebase is a masterpiece of efficiency and elegance.
Harness potent Python packages to tackle intricate puzzles, turning complexities into streamlined solutions.
Defend your code's integrity, turning it into the gold standard for data-centric AI engineering.

Sharpen Your Developer Arsenal:

A proud bearer of a tech credential, you're committed to perpetual learning in the tech realm.
Brandishing 3 or more years of coding sorcery, Python is your wand of choice for backend alchemy.
Your mastery of Python is profound, skyrocketing data structures, machine learning marvels, and API masterworks.
SQL prowess, mixed with DevSecOps insight, puts you at the forefront of quality-driven development.
Your expertise cuts through CI/CD, test-driven development, and bug squashing, marking you as an epic talent.
Data manipulation and algorithmic challenges are your playgrounds, where insight and data yield clarity.
If the melody of cloud technologies and orchestrated containers resonates with you, you’re already winning hearts.
Your development saga is legendary, resonating across the technological realm.
Fluent in English, you bridge the gap between tech wizards and the layperson with ease.

Exclusive Rewards and Prospects:

Collaborate with a global ensemble of trailblazers, expanding your horizons as broad as your ambitions.
Embrace the digital nomad lifestyle with unmatched remote flexibility, thriving in your preferred environment.
Competitive pay in USD anchors you to a global standard of living.
Pioneer the future with projects that stretch tech limits, constantly propelling you to the forefront of innovation.

Join Our Odyssey:

Heed the summons to forge conversational AI that will epitomize the chat of the future. Transform potential into reality with us! 🚀

Apply Now:

Share a sample of your ingenuity with us, and let's revolutionize the world of tech, one chat at a time!"
3798042923,Python Developer - AI Communication,https://www.linkedin.com/jobs/view/3798042923,Turing,https://www.linkedin.com/company/turingcom/life," ",4 days ago,0,,Remote,,"1,001-5,000 employees · IT Services and IT Consulting",https://media.licdn.com/dms/image/D4D0BAQHB79AE71th8A/company-logo_100_100/0/1688472201595/turingcom_logo?e=1712188800&v=beta&t=uetswaiWdovNMJP7hgdfWDYzXjbSme1NRN0fa3n0zxI,"Traditional recruiting wasn’t designed for today’s software-first world. The old model is simply too slow, doesn’t allow for deep vetting and takes the control and ownership out of your hands. This is why we built Turing, the world’s most deeply vetted developers and teams, matched by AI. Turing connects world-class engineers with companies to help them achieve their respective career and business goals.

Traditional recruiting is over. Welcome to the Talent Cloud.

Turing enables:
> companies to get matched to vetted remote talent at the touch of a button
> developers to achieve their elite dream career from anywhere in the world

900+ top companies, including Pepsi, Bumble, and Dell, have trusted Turing’s Talent Cloud for their engineering needs.

Recruit Developers/Engineers:
Turing combines AI and a global reach to deliver your ideal engineers tailored to your business needs. Our Talent Cloud matches you to rigorously vetted, quality remote developers.

Try Turing.com for 2 weeks risk-free at turing.com

Turing Careers:
Turing helps you get excellent remote opportunities to build a high-growth career faster.

Find high-quality remote U.S. software jobs across 15 roles and 100+ technologies.

Apply today: turing.com/jobs

—----------------------
Co-founded by @Jonathan Siddarth and @Vijay Krishnan, Turing is an AI-powered technology company disrupting the traditional recruiting model for companies seeking to engage the most deeply vetted developers and teams.

Having raised $140 million from investors, including WestBridge Capital, Foundation Capital, Stanford StartX, and execs from Google, Meta, Microsoft, and Amazon, Turing's last round was on a $4 billion valuation cap.","Senior Python Developer for AI Mastery

Join a journey where your programming gift breathes autonomy and life into groundbreaking AI creations. A bastion of tech innovation, we lay the foundational stones for chatbots that could be mistaken for sentient. A Senior Python Developer like you is the key to our composed yet revolutionary AI ventures.

Your Responsibilities will include:

Create Python code that stands as a testament to adaptability and scalability, reminiscent of AI’s versatility and cloud potential.
Undertake detailed code appraisals ensuring our digital anatomy is infused with optimization and elegance.
Command the latest Python advancements to dissect and maneuver through complex tech puzzles with poise.
Steer your code, ensuring it embodies the epitome of data-centric AI programming principles.

You must have:

A degree in Engineering or Computer Science or possess equivalent experience.
3+ years of experience in software development, with Python as your forte.
Versatile Python abilities for machine learning, data engineering, and API creations.
Database fluency in SQL paired with a foresight for impeccable DevSecOps.
Masterly in CI/CD disciplines, unit testing dedication, and bug slaying legend.
Fascinated by resolving the intricacies of data, distilling expansive datasets into actionable insights.
If the rhythm of cloud computing and tool orchestration runs through your veins, we are in tune.
Your software development accolades resonate as tales told in the tech realm’s halls of fame.
Proficiency in English that simplifies technological dialects into universal dialects.

Benefits:

Engage with global tech trailblazers extending your professional territory.
Remote work sovereignty to harness your best self, from anywhere.
Monetary recognition reflecting the pinnacle of global benchmarks.
Partake in projects that constantly redraw the boundaries of what technology can achieve.
Reshape the AI Tomorrow: Join us in architecting the AI conversations that will punctuate the future.

Apply Now: Flaunt your Python expertise, and let's lead a tech revolution, one AI conversation at a time!"""
3796575012,Python AI Developer,https://www.linkedin.com/jobs/view/3796575012,Turing,https://www.linkedin.com/company/turingcom/life," ",4 days ago,2,,Remote,,"1,001-5,000 employees · IT Services and IT Consulting",https://media.licdn.com/dms/image/D4D0BAQHB79AE71th8A/company-logo_100_100/0/1688472201595/turingcom_logo?e=1712188800&v=beta&t=uetswaiWdovNMJP7hgdfWDYzXjbSme1NRN0fa3n0zxI,"Traditional recruiting wasn’t designed for today’s software-first world. The old model is simply too slow, doesn’t allow for deep vetting and takes the control and ownership out of your hands. This is why we built Turing, the world’s most deeply vetted developers and teams, matched by AI. Turing connects world-class engineers with companies to help them achieve their respective career and business goals.

Traditional recruiting is over. Welcome to the Talent Cloud.

Turing enables:
> companies to get matched to vetted remote talent at the touch of a button
> developers to achieve their elite dream career from anywhere in the world

900+ top companies, including Pepsi, Bumble, and Dell, have trusted Turing’s Talent Cloud for their engineering needs.

Recruit Developers/Engineers:
Turing combines AI and a global reach to deliver your ideal engineers tailored to your business needs. Our Talent Cloud matches you to rigorously vetted, quality remote developers.

Try Turing.com for 2 weeks risk-free at turing.com

Turing Careers:
Turing helps you get excellent remote opportunities to build a high-growth career faster.

Find high-quality remote U.S. software jobs across 15 roles and 100+ technologies.

Apply today: turing.com/jobs

—----------------------
Co-founded by @Jonathan Siddarth and @Vijay Krishnan, Turing is an AI-powered technology company disrupting the traditional recruiting model for companies seeking to engage the most deeply vetted developers and teams.

Having raised $140 million from investors, including WestBridge Capital, Foundation Capital, Stanford StartX, and execs from Google, Meta, Microsoft, and Amazon, Turing's last round was on a $4 billion valuation cap.","Enter a realm where code sparks life into the most advanced AIs, where each line written holds the promise of digital innovation. We’re not just a company; we’re a global phenomenon shaping the future of captivating chatbots straight from the pages of science fiction. We're searching for a Python Developer — a sharp coder with a taste for adaptability, scalability, and all things AI.

If you’re a modern-day tech artisan eager to embark on projects infused with AI, ML, and collaborative innovation, welcome to your new frontier.

Your Adventure Awaits:

Craft resilient, top-tier code that mirrors AI’s adaptability and scales effortlessly like cloud infrastructure.
Participate in rigorous code evaluations, maintaining the pinnacle of clean and efficient codebases.
Leverage cutting-edge Python libraries to dissect and streamline complex challenges with grace.
Be the guardian of your code, ensuring it not only functions but stands as a beacon of industry best practices for data-driven AI development.

Your Toolkit and Talents:

Proud owner of a tech degree, continuously enhancing skills in the tech domain.
With 3+ years as a software sage, Python is your staff of power with which you weave backend wonders.
You've got fine-tuned expertise in Python, firing up data models, machine learning wizardry, and seamless API concoctions.
Adept in SQL with the QA acumen that places you at the heart of the DevSecOps revolution.
Familiarity with CI/CD, unit testing, and a history of conquered bugs will set you apart as a candidate of legend.
You thrive on solving algorithmic puzzles, transforming towering data sets into digestible insights.
If cloud platforms and container orchestration sing your song, consider us already charmed.
Your software development achievements aren't just noted; they echo in the valleys of tech lore.
You're so well-versed in English, you're unofficially the Rosetta Stone between geeks and mortals.

Unique Perks and Opportunities:

Collaborate with illustrious researchers and innovators from every corner of the globe, building a network that’s as expansive as your ambitions.
This is more than a job; it’s a digital nomad's dream with full remote flexibility. Work where you thrive.
Enjoy a competitive salary paid in USD, ensuring you benefit from a global standard.
Work on breakthrough projects that bend the boundaries of tech, consistently pushing you to the vanguard of industry innovation.
Rise with Us: Answer the call to invent the intelligence that will define tomorrow’s conversational AI. Let's turn what if into what is together! 🚀

Apply Now: Send us a snippet of your genius, and let's revolutionize the tech-scape, one conversation at a time!"
3798040372,Python Developer - AI Communication,https://www.linkedin.com/jobs/view/3798040372,Turing,https://www.linkedin.com/company/turingcom/life," ",4 days ago,0,,Remote,,"1,001-5,000 employees · IT Services and IT Consulting",https://media.licdn.com/dms/image/D4D0BAQHB79AE71th8A/company-logo_100_100/0/1688472201595/turingcom_logo?e=1712188800&v=beta&t=uetswaiWdovNMJP7hgdfWDYzXjbSme1NRN0fa3n0zxI,"Traditional recruiting wasn’t designed for today’s software-first world. The old model is simply too slow, doesn’t allow for deep vetting and takes the control and ownership out of your hands. This is why we built Turing, the world’s most deeply vetted developers and teams, matched by AI. Turing connects world-class engineers with companies to help them achieve their respective career and business goals.

Traditional recruiting is over. Welcome to the Talent Cloud.

Turing enables:
> companies to get matched to vetted remote talent at the touch of a button
> developers to achieve their elite dream career from anywhere in the world

900+ top companies, including Pepsi, Bumble, and Dell, have trusted Turing’s Talent Cloud for their engineering needs.

Recruit Developers/Engineers:
Turing combines AI and a global reach to deliver your ideal engineers tailored to your business needs. Our Talent Cloud matches you to rigorously vetted, quality remote developers.

Try Turing.com for 2 weeks risk-free at turing.com

Turing Careers:
Turing helps you get excellent remote opportunities to build a high-growth career faster.

Find high-quality remote U.S. software jobs across 15 roles and 100+ technologies.

Apply today: turing.com/jobs

—----------------------
Co-founded by @Jonathan Siddarth and @Vijay Krishnan, Turing is an AI-powered technology company disrupting the traditional recruiting model for companies seeking to engage the most deeply vetted developers and teams.

Having raised $140 million from investors, including WestBridge Capital, Foundation Capital, Stanford StartX, and execs from Google, Meta, Microsoft, and Amazon, Turing's last round was on a $4 billion valuation cap.","Python Developer Needed: Crafting Clever Code for AI Applications

Who We Are: Our creations are pioneering the path for AI, propelling chat interfaces into new territories.

As a Python Developer, You Will:

Develop intelligent Python code that powers AI solutions.
Rigorously review peers' code to uphold our quality promise.
Solve intricate problems efficiently with the Python toolkit.
Manage your code from its inception through to prime-time deployment.

Your Qualifications:

Tech-savvy with an academic background and lifelong learning mindset.
At least 3 years deep into Python programming.
Strong in Python proficiency, working with big data, crafting ML models, and integrating APIs.
Skilled in SQL, with a sharp eye for security and optimal coding.
Experience with CI/CD pipelines, testing, and the relentless pursuit of bug fixes.
Keen interest in leveraging cloud tech and state-of-the-art dev tools.

Why You'll Want to Join Us:

Rub digital elbows with the finest minds across the globe.
Absolute flexibility to work from anywhere in the world.
Get paid fairly in USD, aligning with the global tech market.
Engage with projects that keep you ahead in the tech scene.

A Call to All Coders: Step into the AI arena with us and leave a lasting impact.

Eager to Get Started? Apply Now! We’re ready to be wowed. Join us to build the future, one innovative AI at a time."
